time,species,N,alpha_AA,alpha_PP
93,Annual susceptible biomass,138.0434303520451,0.00116224622350737,0.00131678360974086
94,Annual susceptible biomass,138.0434303520468,0.00116224622350737,0.00131678360974086
95,Annual susceptible biomass,138.04343035203897,0.00116224622350737,0.00131678360974086
96,Annual susceptible biomass,138.04343035203885,0.00116224622350737,0.00131678360974086
97,Annual susceptible biomass,138.0434303520392,0.00116224622350737,0.00131678360974086
98,Annual susceptible biomass,138.04343035203226,0.00116224622350737,0.00131678360974086
99,Annual susceptible biomass,138.04343035204613,0.00116224622350737,0.00131678360974086
100,Annual susceptible biomass,138.04343035203226,0.00116224622350737,0.00131678360974086
1,Conidia,5500,0.00116224622350737,0.00131678360974086
2,Conidia,84.44982158730461,0.00116224622350737,0.00131678360974086
3,Conidia,598.0042502750504,0.00116224622350737,0.00131678360974086
4,Conidia,3330.2702676558297,0.00116224622350737,0.00131678360974086
5,Conidia,8653.50447372417,0.00116224622350737,0.00131678360974086
6,Conidia,10477.86949964752,0.00116224622350737,0.00131678360974086
7,Conidia,10526.67794388828,0.00116224622350737,0.00131678360974086
8,Conidia,10512.011478846553,0.00116224622350737,0.00131678360974086
9,Conidia,10515.862665970753,0.00116224622350737,0.00131678360974086
10,Conidia,10521.895176370172,0.00116224622350737,0.00131678360974086
11,Conidia,10525.71650653866,0.00116224622350737,0.00131678360974086
12,Conidia,10527.634182788552,0.00116224622350737,0.00131678360974086
13,Conidia,10528.496325250822,0.00116224622350737,0.00131678360974086
14,Conidia,10528.859382190078,0.00116224622350737,0.00131678360974086
15,Conidia,10529.005603251828,0.00116224622350737,0.00131678360974086
16,Conidia,10529.062564172667,0.00116224622350737,0.00131678360974086
17,Conidia,10529.08416988715,0.00116224622350737,0.00131678360974086
18,Conidia,10529.09218267185,0.00116224622350737,0.00131678360974086
19,Conidia,10529.095095773737,0.00116224622350737,0.00131678360974086
20,Conidia,10529.096135631842,0.00116224622350737,0.00131678360974086
21,Conidia,10529.09650038407,0.00116224622350737,0.00131678360974086
22,Conidia,10529.096626133827,0.00116224622350737,0.00131678360974086
23,Conidia,10529.096668725579,0.00116224622350737,0.00131678360974086
24,Conidia,10529.09668288206,0.00116224622350737,0.00131678360974086
25,Conidia,10529.096687490588,0.00116224622350737,0.00131678360974086
26,Conidia,10529.0966889556,0.00116224622350737,0.00131678360974086
27,Conidia,10529.096689408329,0.00116224622350737,0.00131678360974086
28,Conidia,10529.096689542961,0.00116224622350737,0.00131678360974086
29,Conidia,10529.096689581014,0.00116224622350737,0.00131678360974086
30,Conidia,10529.096689591084,0.00116224622350737,0.00131678360974086
31,Conidia,10529.096689593132,0.00116224622350737,0.00131678360974086
32,Conidia,10529.096689593669,0.00116224622350737,0.00131678360974086
33,Conidia,10529.096689593767,0.00116224622350737,0.00131678360974086
34,Conidia,10529.096689593385,0.00116224622350737,0.00131678360974086
35,Conidia,10529.09668959352,0.00116224622350737,0.00131678360974086
36,Conidia,10529.096689593327,0.00116224622350737,0.00131678360974086
37,Conidia,10529.096689593587,0.00116224622350737,0.00131678360974086
38,Conidia,10529.096689593409,0.00116224622350737,0.00131678360974086
39,Conidia,10529.096689593716,0.00116224622350737,0.00131678360974086
40,Conidia,10529.096689593407,0.00116224622350737,0.00131678360974086
41,Conidia,10529.096689593396,0.00116224622350737,0.00131678360974086
42,Conidia,10529.096689593305,0.00116224622350737,0.00131678360974086
43,Conidia,10529.096689593287,0.00116224622350737,0.00131678360974086
44,Conidia,10529.096689593493,0.00116224622350737,0.00131678360974086
45,Conidia,10529.096689593507,0.00116224622350737,0.00131678360974086
46,Conidia,10529.0966895935,0.00116224622350737,0.00131678360974086
47,Conidia,10529.0966895934,0.00116224622350737,0.00131678360974086
48,Conidia,10529.096689593589,0.00116224622350737,0.00131678360974086
49,Conidia,10529.096689593498,0.00116224622350737,0.00131678360974086
50,Conidia,10529.096689593485,0.00116224622350737,0.00131678360974086
51,Conidia,10529.096689593396,0.00116224622350737,0.00131678360974086
52,Conidia,10529.096689593296,0.00116224622350737,0.00131678360974086
53,Conidia,10529.096689593294,0.00116224622350737,0.00131678360974086
54,Conidia,10529.096689593502,0.00116224622350737,0.00131678360974086
55,Conidia,10529.096689593496,0.00116224622350737,0.00131678360974086
56,Conidia,10529.096689593725,0.00116224622350737,0.00131678360974086
57,Conidia,10529.096689593407,0.00116224622350737,0.00131678360974086
58,Conidia,10529.096689593687,0.00116224622350737,0.00131678360974086
59,Conidia,10529.096689593402,0.00116224622350737,0.00131678360974086
60,Conidia,10529.096689593398,0.00116224622350737,0.00131678360974086
61,Conidia,10529.096689593596,0.00116224622350737,0.00131678360974086
62,Conidia,10529.096689593393,0.00116224622350737,0.00131678360974086
63,Conidia,10529.096689593485,0.00116224622350737,0.00131678360974086
64,Conidia,10529.096689593393,0.00116224622350737,0.00131678360974086
65,Conidia,10529.096689593498,0.00116224622350737,0.00131678360974086
66,Conidia,10529.096689593502,0.00116224622350737,0.00131678360974086
67,Conidia,10529.096689593298,0.00116224622350737,0.00131678360974086
68,Conidia,10529.096689593482,0.00116224622350737,0.00131678360974086
69,Conidia,10529.096689593707,0.00116224622350737,0.00131678360974086
70,Conidia,10529.096689593394,0.00116224622350737,0.00131678360974086
71,Conidia,10529.096689593509,0.00116224622350737,0.00131678360974086
72,Conidia,10529.0966895934,0.00116224622350737,0.00131678360974086
73,Conidia,10529.096689593509,0.00116224622350737,0.00131678360974086
74,Conidia,10529.096689593514,0.00116224622350737,0.00131678360974086
75,Conidia,10529.09668959341,0.00116224622350737,0.00131678360974086
76,Conidia,10529.096689593507,0.00116224622350737,0.00131678360974086
77,Conidia,10529.096689593514,0.00116224622350737,0.00131678360974086
78,Conidia,10529.096689593505,0.00116224622350737,0.00131678360974086
79,Conidia,10529.096689593294,0.00116224622350737,0.00131678360974086
80,Conidia,10529.096689593485,0.00116224622350737,0.00131678360974086
81,Conidia,10529.096689593707,0.00116224622350737,0.00131678360974086
82,Conidia,10529.09668959351,0.00116224622350737,0.00131678360974086
83,Conidia,10529.09668959371,0.00116224622350737,0.00131678360974086
84,Conidia,10529.096689593502,0.00116224622350737,0.00131678360974086
85,Conidia,10529.096689593387,0.00116224622350737,0.00131678360974086
86,Conidia,10529.096689593607,0.00116224622350737,0.00131678360974086
87,Conidia,10529.096689593413,0.00116224622350737,0.00131678360974086
88,Conidia,10529.096689593382,0.00116224622350737,0.00131678360974086
89,Conidia,10529.09668959349,0.00116224622350737,0.00131678360974086
90,Conidia,10529.096689593385,0.00116224622350737,0.00131678360974086
91,Conidia,10529.096689593702,0.00116224622350737,0.00131678360974086
92,Conidia,10529.096689593414,0.00116224622350737,0.00131678360974086
93,Conidia,10529.096689593382,0.00116224622350737,0.00131678360974086
94,Conidia,10529.096689593513,0.00116224622350737,0.00131678360974086
95,Conidia,10529.096689593507,0.00116224622350737,0.00131678360974086
96,Conidia,10529.096689593489,0.00116224622350737,0.00131678360974086
97,Conidia,10529.096689593607,0.00116224622350737,0.00131678360974086
98,Conidia,10529.096689593402,0.00116224622350737,0.00131678360974086
99,Conidia,10529.096689593604,0.00116224622350737,0.00131678360974086
100,Conidia,10529.096689593494,0.00116224622350737,0.00131678360974086
1,Litter,2717.4475462915084,0.00116224622350737,0.00131678360974086
2,Litter,2717.461580821039,0.00116224622350737,0.00131678360974086
3,Litter,2717.5535174398246,0.00116224622350737,0.00131678360974086
4,Litter,2718.1293973330185,0.00116224622350737,0.00131678360974086
5,Litter,2605.9986930953537,0.00116224622350737,0.00131678360974086
6,Litter,2500.8940339018745,0.00116224622350737,0.00131678360974086
7,Litter,2440.4901726765966,0.00116224622350737,0.00131678360974086
8,Litter,2411.4751916730775,0.00116224622350737,0.00131678360974086
9,Litter,2398.7583970044197,0.00116224622350737,0.00131678360974086
10,Litter,2393.4933211148727,0.00116224622350737,0.00131678360974086
11,Litter,2391.399066481481,0.00116224622350737,0.00131678360974086
12,Litter,2390.591219291912,0.00116224622350737,0.00131678360974086
13,Litter,2390.2872978740625,0.00116224622350737,0.00131678360974086
14,Litter,2390.1753886163942,0.00116224622350737,0.00131678360974086
15,Litter,2390.1349675225465,0.00116224622350737,0.00131678360974086
16,Litter,2390.1206273673797,0.00116224622350737,0.00131678360974086
17,Litter,2390.1156274524446,0.00116224622350737,0.00131678360974086
18,Litter,2390.1139141855574,0.00116224622350737,0.00131678360974086
19,Litter,2390.1133376023963,0.00116224622350737,0.00131678360974086
20,Litter,2390.1131472829657,0.00116224622350737,0.00131678360974086
21,Litter,2390.1130858089423,0.00116224622350737,0.00131678360974086
22,Litter,2390.113066449238,0.00116224622350737,0.00131678360974086
23,Litter,2390.113060539552,0.00116224622350737,0.00131678360974086
24,Litter,2390.1130588079222,0.00116224622350737,0.00131678360974086
25,Litter,2390.1130583293752,0.00116224622350737,0.00131678360974086
26,Litter,2390.113058209112,0.00116224622350737,0.00131678360974086
27,Litter,2390.113058184169,0.00116224622350737,0.00131678360974086
28,Litter,2390.113058181553,0.00116224622350737,0.00131678360974086
29,Litter,2390.113058182775,0.00116224622350737,0.00131678360974086
30,Litter,2390.113058183943,0.00116224622350737,0.00131678360974086
31,Litter,2390.1130581845982,0.00116224622350737,0.00131678360974086
32,Litter,2390.113058184911,0.00116224622350737,0.00131678360974086
33,Litter,2390.1130581850475,0.00116224622350737,0.00131678360974086
34,Litter,2390.113058185102,0.00116224622350737,0.00131678360974086
35,Litter,2390.113058185126,0.00116224622350737,0.00131678360974086
36,Litter,2390.113058185135,0.00116224622350737,0.00131678360974086
37,Litter,2390.1130581851376,0.00116224622350737,0.00131678360974086
38,Litter,2390.1130581851385,0.00116224622350737,0.00131678360974086
39,Litter,2390.1130581851394,0.00116224622350737,0.00131678360974086
40,Litter,2390.1130581851394,0.00116224622350737,0.00131678360974086
41,Litter,2390.11305818514,0.00116224622350737,0.00131678360974086
42,Litter,2390.1130581851403,0.00116224622350737,0.00131678360974086
43,Litter,2390.11305818514,0.00116224622350737,0.00131678360974086
44,Litter,2390.1130581851403,0.00116224622350737,0.00131678360974086
45,Litter,2390.1130581851394,0.00116224622350737,0.00131678360974086
46,Litter,2390.113058185139,0.00116224622350737,0.00131678360974086
47,Litter,2390.113058185139,0.00116224622350737,0.00131678360974086
48,Litter,2390.1130581851403,0.00116224622350737,0.00131678360974086
49,Litter,2390.11305818514,0.00116224622350737,0.00131678360974086
50,Litter,2390.1130581851376,0.00116224622350737,0.00131678360974086
51,Litter,2390.1130581851394,0.00116224622350737,0.00131678360974086
52,Litter,2390.1130581851403,0.00116224622350737,0.00131678360974086
53,Litter,2390.1130581851417,0.00116224622350737,0.00131678360974086
54,Litter,2390.1130581851407,0.00116224622350737,0.00131678360974086
55,Litter,2390.1130581851403,0.00116224622350737,0.00131678360974086
56,Litter,2390.1130581851403,0.00116224622350737,0.00131678360974086
57,Litter,2390.1130581851376,0.00116224622350737,0.00131678360974086
58,Litter,2390.1130581851385,0.00116224622350737,0.00131678360974086
59,Litter,2390.1130581851394,0.00116224622350737,0.00131678360974086
60,Litter,2390.11305818514,0.00116224622350737,0.00131678360974086
61,Litter,2390.1130581851394,0.00116224622350737,0.00131678360974086
62,Litter,2390.1130581851376,0.00116224622350737,0.00131678360974086
63,Litter,2390.1130581851385,0.00116224622350737,0.00131678360974086
64,Litter,2390.1130581851385,0.00116224622350737,0.00131678360974086
65,Litter,2390.113058185139,0.00116224622350737,0.00131678360974086
66,Litter,2390.11305818514,0.00116224622350737,0.00131678360974086
67,Litter,2390.11305818514,0.00116224622350737,0.00131678360974086
68,Litter,2390.1130581851403,0.00116224622350737,0.00131678360974086
69,Litter,2390.1130581851403,0.00116224622350737,0.00131678360974086
70,Litter,2390.113058185137,0.00116224622350737,0.00131678360974086
71,Litter,2390.1130581851394,0.00116224622350737,0.00131678360974086
72,Litter,2390.113058185138,0.00116224622350737,0.00131678360974086
73,Litter,2390.1130581851394,0.00116224622350737,0.00131678360974086
74,Litter,2390.1130581851407,0.00116224622350737,0.00131678360974086
75,Litter,2390.1130581851394,0.00116224622350737,0.00131678360974086
76,Litter,2390.1130581851403,0.00116224622350737,0.00131678360974086
77,Litter,2390.1130581851407,0.00116224622350737,0.00131678360974086
78,Litter,2390.1130581851426,0.00116224622350737,0.00131678360974086
79,Litter,2390.1130581851407,0.00116224622350737,0.00131678360974086
80,Litter,2390.113058185141,0.00116224622350737,0.00131678360974086
81,Litter,2390.113058185141,0.00116224622350737,0.00131678360974086
82,Litter,2390.11305818514,0.00116224622350737,0.00131678360974086
83,Litter,2390.113058185141,0.00116224622350737,0.00131678360974086
84,Litter,2390.1130581851376,0.00116224622350737,0.00131678360974086
85,Litter,2390.1130581851367,0.00116224622350737,0.00131678360974086
86,Litter,2390.1130581851385,0.00116224622350737,0.00131678360974086
87,Litter,2390.1130581851376,0.00116224622350737,0.00131678360974086
88,Litter,2390.1130581851394,0.00116224622350737,0.00131678360974086
89,Litter,2390.11305818514,0.00116224622350737,0.00131678360974086
90,Litter,2390.113058185139,0.00116224622350737,0.00131678360974086
91,Litter,2390.11305818514,0.00116224622350737,0.00131678360974086
92,Litter,2390.11305818514,0.00116224622350737,0.00131678360974086
