iteration,disease,resident,E.A,E.P,e.A,e.P,s,b.A,b.P,Y.A,y.1,Y.P,g.A,g.P,l.A,l.P,L.A,L.P,beta.A,beta.P,ann_invades,per_invades,per_viable,outcome,litter_producer,litter_tolerator,iterationF,ann_rel_abund,per_rel_abund,eq_litter,Resident
58,without disease,E. virginicus,0.01025782338568917,0.026320906566781866,0.21795431942727836,0.21936123063402588,0.9437065017374588,16.301011551498075,3.971086321883869,26.87020437986697,0.0030673163907772244,16.94881413080865,0.8139575201481608,0.12061040836499963,368.1080383234744,625.5674952702378,5699.319169368022,4654.860932051306,0.004349779497304014,0.001575580088869157,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,58,0,1,4654.860932051307,Resident: E. virginicus
59,without disease,E. virginicus,0.0011356043935137764,5.833759209576367e-4,0.2018652093555889,0.07471533547457052,0.9748275830626107,10.685858565144969,3.4094600456485322,1.5486899934890663,9.454098246446495e-5,265.2062747638517,0.7857211094135673,0.15583411290504035,482.3374038027097,243404.94366473364,8563.128870705637,105474.24959398386,0.0016758607192055859,0.001204787731424505,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: M. vimineum,59,0,1,105474.24959398268,Resident: E. virginicus
60,without disease,E. virginicus,0.021066121261564482,0.17724521895230036,0.21228758296415776,0.21987332047346778,0.9308166901239849,14.626484622132583,4.532254364663015,7.626488767933,2.538162617881429,2.9183548643662847,0.7660769725114155,0.10868679152000017,104.2872638007115,100.63322291135839,4510.629800361039,5681.175659275923,0.0015977684316214411,4.2333409192552884e-5,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: M. vimineum,60,0,1,5681.175659275916,Resident: E. virginicus
61,without disease,E. virginicus,0.08478679402974962,0.08012177950390814,0.19671928964770638,0.1420681272660002,0.99,14.466898207797799,3.2674922827962996,9.443757830299438,0.08378612436447631,1.087838139898841,0.7685661546371195,0.1095210868799959,166.89883467586358,200.0499205278461,14702.710008792432,6035.446831147619,2.1877592649653646e-4,1.2812582617104313e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,61,9.570473523928693e-173,1,6034.321445203988,Resident: E. virginicus
62,without disease,E. virginicus,0.0018196017057659185,0.09627236507827637,0.20597451753014298,0.219371836393472,0.98871649874082,14.425954826567528,2.8972327805469225,2.649027137215996,0.010867389099273159,1.094220038373785,0.6419625241013744,0.1022948086145085,146.4982800810088,901.8662998226592,2787.7497271688026,18872.11021975745,0.0059452843768096324,6.775536247851623e-5,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: M. vimineum,62,0,1,18871.69346595518,Resident: E. virginicus
63,without disease,E. virginicus,0.0020948905412577932,0.06487479668899074,0.201126899084007,0.10756405885147896,0.9846347416391551,12.10310190225028,6.2096281774015925,5.63667429248928,0.03878303799597586,1.1402598641931627,0.7588694372559395,0.19927632163697456,188.95934652272223,350.993889590711,3420.3411237721243,21504.294216484024,0.004418120625590859,3.059980210845426e-5,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: M. vimineum,63,0,1,21504.236161686964,Resident: E. virginicus
64,without disease,E. virginicus,2.1141411951008867e-4,0.053570326122122015,0.21576929588750243,0.21986986458848815,0.98575444072344,15.133434351475865,5.688392853189434,0.5029369074397428,0.005036843920067769,1.8323062748368955,0.7443742205073485,0.1388712647286406,65.62489511745171,3206.5310678154765,1143.4503778980395,73028.58473178456,0.013961661816867305,4.2508320793262695e-5,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: M. vimineum,64,0,1,73028.57128790802,Resident: E. virginicus
65,without disease,E. virginicus,0.11580326916514394,0.0665836304950039,0.20803259411996258,0.07260773411963149,0.97019715171781,14.191981846407252,5.176929313196995,169.5862216720291,0,4.2888337136770005,0.7618616643358664,0.09894556843178005,212.8357444104785,8.266669795144281,6897.181529479126,552.4622941379057,0.001441602790141482,1.6376548148113983e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,65,0.9999999999984482,1.551737332263383e-12,552.462234860748,Resident: E. virginicus
66,without disease,E. virginicus,0.1355567929307477,0.13352571645778596,0.2089954813745062,0.21932055814123877,0.9680221604643394,15.48877031925535,4.953971275078255,4.360354100400046,0.016627593527484028,3.59650679291805,0.7929516929522626,0.06340332623063502,93.87704155150341,206.6501366364477,18650.27228216367,10006.567296543048,5.414003175027317e-5,6.421125227407709e-5,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: E. virginicus,66,7.973216090609258e-276,1,10006.567296514664,Resident: E. virginicus
67,without disease,E. virginicus,0.010858010933543471,0.007426969893627387,0.20757977986801754,0.068875348556108,0.9859761953922103,15.870629540285243,4.58383969926593,0.3763994741247862,4.527749045410428e-6,18.416047733156176,0.7671501699312732,0.09790643235092032,60.43368413301648,9023.488279299914,8040.90064701631,73326.57346828605,2.4708181317314743e-4,1.1283332813303041e-4,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: M. vimineum,67,0,1,73326.56935390142,Resident: E. virginicus
68,without disease,E. virginicus,0.008024411057880305,0.00915351802981747,0.21660081090859526,0.2178196921767235,0.9333006276456728,15.985984440690018,2.86987970570345,4.49144428760217,1.2621916144120828e-4,84.98721647768606,0.7419598670805937,0.08180141431486528,241.27733636692136,7646.2823881482245,7018.616855535826,14414.023851024735,0.0018032949352991992,0.0015815348844927316,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: M. vimineum,68,0,1,14414.023851024725,Resident: E. virginicus
69,without disease,E. virginicus,0.04218446446874769,0.005586598639852071,0.18318998912686163,0.05252694306619392,0.9788003755253069,15.957580829884163,10.687283922380848,1.3254048506355294,4.544079243449289e-5,39.570538396823146,0.7939878008224085,0.09153886358823793,131.04130953395983,6193.452175304854,29311.405873605036,114904.63613943648,2.909015510756718e-5,7.312422037221349e-5,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: E. virginicus,69,0,1,114904.63613821425,Resident: E. virginicus
70,without disease,E. virginicus,0.028640400667804013,0.037814433842453636,0.20924965395349457,0.21915044157724453,0.982901460656808,12.757303927420983,4.772850956839141,25.618492780197574,0.005640407697936382,7.403754444072828,0.7899372796602745,0.05818369133771544,462.86668121304126,613.4333413987365,13421.152370917982,8211.807847978858,7.67930878465358e-4,5.839661460516452e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,70,1.6196576625242867e-197,1,8211.807816479779,Resident: E. virginicus
71,without disease,E. virginicus,0.15749010446288295,0.04120321720661708,0.18349256514614387,0.06432905167015375,0.9748276185920038,15.001568279378109,4.968971332552863,218.15382955283278,0.011843043852268628,7.242710381625986,0.773064101102625,0.0802032225496806,797.5540149230221,38.75024837067147,54886.51207984173,1927.6406962065496,8.565152345007118e-5,2.9116569117816057e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,71,0.9999999999995905,4.094376159002196e-13,1927.6406908783429,Resident: E. virginicus
72,without disease,E. virginicus,0.13763483660599637,0.20504061849308944,0.21345977649383724,0.21339451741603546,0.9425546525830532,16.73089372022653,5.001653291394507,63.58411646893677,0.03828586357779755,5.05248288355537,0.7767598717948155,0.05263874632020594,547.9513939262365,52.211535567393476,37667.373595537225,3888.182526164368,1.4168930135867574e-4,1.0478585681340622e-5,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,72,0.999999999999997,2.98106099203131e-15,3888.1825261643553,Resident: E. virginicus
73,without disease,E. virginicus,0.19196897609350685,0.004247203080798827,0.21071203412130943,0.04351023635135069,0.953456540185289,15.99421962440577,2.8345435738052314,71.72604670748194,7.918196825643425e-4,361.4380052098496,0.7748821569998939,0.02860792787292434,136.05742046474498,114.04962999498936,13988.843860672452,458.6401276487612,2.128812205707894e-4,0.02015620520006122,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,73,1,1.0286556818552875e-19,458.6401276487609,Resident: E. virginicus
74,without disease,E. virginicus,0.13039447782491223,0.0965610133069106,0.21837915772906122,0.21856510084557432,0.8518959250977148,17.20900462528249,3.5217142997318636,81.7233726031169,0.03891535943810373,102.14068305289234,0.7768807405423509,0.014090170139248239,123.19297264101692,19.29609957073736,5147.92714840727,387.2404985486196,0.0017424771363446587,0.0032628100854413616,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,74,1,1.10986237030703e-57,387.2404985486195,Resident: E. virginicus
75,without disease,E. virginicus,0.029506013594093834,0.08755840613428256,0.04438478013991296,0.10736088863417688,0.9645409061773361,34.98637620048835,3.1917784762689805,8.420930016989336,0.012125578919779618,12.452013064507865,0.7970480127329446,0.030929475481171673,32.03137157273462,127.8078799791545,12552.668121731502,5315.37583933721,9.486858290692486e-5,4.254884865514502e-5,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,75,0,1,5315.375839219262,Resident: E. virginicus
76,without disease,E. virginicus,0.0025147129599068048,0.2063499558299901,0.12899824461857862,0.21908164564602484,0.927557338882881,14.639067080892481,4.9188535908437805,233.5069212011882,0.18398116033889556,17.56204780555652,0.7705455082725714,0.018755653772427775,148.6854632188023,6.565876043508846,502.6107888189945,397.792772079943,0.1264412194566564,1.551046368909361e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,76,2.3108105903706626e-285,1,397.79277207994255,Resident: E. virginicus
77,without disease,E. virginicus,0.1430537302440653,0.008588903141701649,0.18911094572005616,0.01574416843539563,0.9508619958700646,13.006942943967296,3.700949989498345,75.97282788294788,0.0014214285364035825,58.79071377909647,0.7606383323729644,0.09241958063001622,151.38389137583195,24.356841290724613,9548.824179751187,724.4395502853777,4.444228076397625e-4,0.0011499683380473407,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,77,1,3.7449498090880807e-20,724.439550285377,Resident: E. virginicus
78,without disease,E. virginicus,4.3981254816284995e-4,0.10977003587039996,0.2099991965961294,0.21714196541756844,0.9733879481567224,17.104983849355673,6.070821824735588,21.098491485293025,0.03748345406265337,4.0412064179132114,0.7827612348313765,0.057105176560241354,168.5242753892776,92.98963665198954,648.9142136053762,4542.791687473218,0.10488579513729143,2.1531988005527304e-4,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: M. vimineum,78,0,1,4542.7916872445785,Resident: E. virginicus
79,without disease,E. virginicus,0.09145759948322181,0.07148312473508944,0.20205399149200398,0.10444114645784316,0.9848880833828335,11.000670469836669,1.3586745879479214,54.6949677656102,0.026625915495282603,3.208767109096313,0.7834777288106031,0.06268645418094092,294.30754355910403,47.98496870525054,6645.088649903291,711.2684766239471,0.0017001696860350047,6.482293854465758e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,79,0.9999911352020974,8.864797902649297e-6,711.2608306165898,Resident: E. virginicus
80,without disease,E. virginicus,0.07013751571377047,0.136540109260472,0.21663526032617086,0.21879696248966016,0.9370000697552567,14.96192163844048,3.6286153890579835,13.315165767238497,0.003543140398869983,10.591256542748061,0.7556822529754886,0.04145611164873889,277.0814391921473,196.17410879082243,17236.308656324956,6931.339097451505,3.013446000506559e-4,8.691499294508449e-5,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,80,1.6745853602461996e-121,1,6931.339097451493,Resident: E. virginicus
81,without disease,E. virginicus,0.05926101810320619,0.08975676605430118,0.0619466633154596,0.10847282516259599,0.99,10.941404133539827,3.6790300158788267,38.64994510710648,1.1857053748943283,0.525449991733449,0.7950648088600849,0.2012458303455276,54.98403426174721,33.84592744386422,11688.262661352408,1640.9789669903607,2.765145798783663e-5,1.2722888344212117e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,81,0.9999576650053627,4.233499463738097e-5,1638.9341165644842,Resident: E. virginicus
82,without disease,E. virginicus,0.11174097329918145,0.08129568213566753,0.14984695069665324,0.2194959186166766,0.9736785984897481,12.351431263568772,1.8162320528474396,2.9158703175357905,0.055565753171129724,2.836913881546139,0.7637481839977809,0.10886698241952422,114.97468968428291,897.1307614531949,21193.671093118737,9788.489552009796,3.483894330685961e-5,1.7367032823114174e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: E. virginicus,82,0,1,9788.489551974517,Resident: E. virginicus
83,without disease,E. virginicus,0.0015315559094200455,0.036339925504508555,0.21257816693570405,0.11347464887932134,0.9843480463882603,10.25818654287338,4.431816702907102,7.193999671912653,0.005546299573439859,3.003629770771444,0.7897157242645102,0.1371981306504724,626.6301433340125,1569.083879820551,6431.37261194267,36520.68909767874,0.003773172024163827,5.8120182870016655e-5,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: M. vimineum,83,0,1,36520.6855722722,Resident: E. virginicus
84,without disease,E. virginicus,1.4440358546025376e-6,6.063508600599334e-7,0.21789530100401175,0.2174388064293958,0.8375467383265867,15.0319763273853,4.766341425609878,3.3672940010116067e-4,1.4495446462833924e-12,2503631.803872934,0.8124212157655434,0.10220862974919119,305.8955034059943,1788467789878.4287,15290.230987691497,343240772.3987914,4.3961058330208713e-4,0.0010447514338614125,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: E. virginicus,84,0,1,343240772.39879155,Resident: E. virginicus
85,without disease,E. virginicus,0.0010560952549559617,0.009536229767758237,0.17358612807373325,0.09389749546865746,0.9645530412041455,12.985155648229775,9.077930196266225,14.799300131090822,0.0015794360628985506,22.218401374502978,0.7776238117274205,0.16026380118479935,381.821153283571,1819.1843375112137,4385.678561649945,26909.93173006016,0.006070843224099418,3.2874093385300263e-4,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: M. vimineum,85,0,1,26909.931730060132,Resident: E. virginicus
86,without disease,E. virginicus,0.03778303530757364,0.0034148809781968234,0.20403895459072954,0.21922851952802788,0.987526412329435,14.672957595586894,26.64441191638151,72.25717520602778,0.10611733606104547,34.66595802821034,0.783634681857503,0.10038956400058933,206.95621773683442,1111.480166134295,10421.28251370003,7163.724396178169,6.14244814602697e-4,0.008821948980450914,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,86,0.9997565090256392,2.4349097436081804e-4,7163.722818517811,Resident: E. virginicus
87,without disease,E. virginicus,0.0016332225572952223,0.0018285621857021793,0.21229433391442865,0.1449504524967942,0.99,11.242432909866649,3.491907825485525,2.481285961566132,7.676910595347502e-4,12.942581352482865,0.8169664852562126,0.41007696643579233,590.0180390726703,105698.16512347785,9758.93222116697,76859.59169337557,0.001678193930301608,0.0010183556418185142,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: M. vimineum,87,0,1,76859.37621548813,Resident: E. virginicus
88,without disease,E. virginicus,0.15771442422677914,0.01683265845657928,0.21224649609918006,0.21920886269047388,0.9198998523735992,12.974719622082471,2.985633536483512,75.7813624912558,0.035229326071703176,14.911740105524904,0.7797492623596682,0.30614976963501495,295.7310735674393,295.9332810399154,15563.087340686683,1004.9038169999731,3.4407735242853745e-4,0.011964160727190485,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,88,1,5.031499553116995e-34,1004.9038169999726,Resident: E. virginicus
