iteration,disease,resident,E.A,E.P,e.A,e.P,s,b.A,b.P,Y.A,y.1,Y.P,g.A,g.P,l.A,l.P,L.A,L.P,beta.A,beta.P,ann_invades,per_invades,per_viable,outcome,litter_producer,litter_tolerator,iterationF,ann_rel_abund,per_rel_abund,eq_litter,Resident
187,without disease,E. virginicus,0.10248888889191596,0.0665192820217716,0.2195405337319128,0.2199262918240566,0.9535927911217889,17.740781675408268,4.5031325572174445,7.8816180410489824,0.14236967818011415,5.828078999997997,0.7818848087346341,0.11354557790686161,143.92906801765426,339.91090843811764,8006.175020073827,2722.339042518214,4.1952565524372985e-4,8.471404906097054e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: E. virginicus,187,4.9720619711453756e-164,1,2722.3390425182115,Resident: E. virginicus
188,without disease,E. virginicus,0.11277977991101315,0.06781423811791831,0.2190032211762897,0.21912261273017028,0.981810412333082,14.561126754720577,3.7009276078896205,7.8528436325997095,0.006816721944769539,2.4211284296234155,0.7586585647791876,0.10574925287757993,203.8930558252381,486.3447570257699,10424.41693610277,3343.6290192080123,2.8168974769174435e-4,6.673044111645788e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: E. virginicus,188,5.281360112060296e-139,1,3343.629000667149,Resident: E. virginicus
189,without disease,E. virginicus,0.21927282589126088,0.20256748147680637,0.21999379157790747,0.21999551200450815,0.9433265240873955,10.36247125243577,4.472940814170087,512.852024854944,0.5974852765461806,2.335092760610055,0.7926364579844478,0.09812071577745293,164.63195774198508,1.7175725602035397,8425.699240676484,15.348170689145618,2.1422653746762643e-4,0.005605599553394944,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,189,1,9.450876941003519e-28,15.348166913483196,Resident: E. virginicus
190,without disease,E. virginicus,0.1789280962299375,0.20050867582907178,0.20955270566787992,0.21996086011912544,0.8964936892103351,12.127911423563113,4.1695627213915385,29.69793726811516,0.035483554894129264,5.948427902721513,0.7723841438671863,0.08200659825733314,134.82934993568816,29.544205771000087,7403.162799375753,620.2898007156173,2.7592901931877304e-4,1.5640137481254252e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,190,1,1.4059671809659114e-30,620.2898007156165,Resident: E. virginicus
191,without disease,E. virginicus,0.04519793903841726,0.003825155517750173,0.21966008721104188,0.21999999487099653,0.9231653117025668,15.791196899862644,3.9562402550362328,1.3081962632248463,2.4981525107055738e-5,235.2667538294336,0.7952257987990016,0.0814516880786604,151.9588211204287,37068.736908623534,9512.16584028442,14840.322976863474,2.6009932841713465e-4,0.0038081381516238116,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: E. virginicus,191,0,1,14840.322976863488,Resident: E. virginicus
192,without disease,E. virginicus,0.006600904091197788,0.15264380944273717,0.21974230937048764,0.21999865244486652,0.9784765754699588,9.060149018710334,5.543939543734546,134.90467552331043,34.01762479880128,0.44706515350019305,0.7862231954856207,0.17449123480698264,332.96805562480546,19.921073424506773,682.965270244671,428.64381049845935,0.07532997879263498,0.0010294211225418241,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,192,1.2522999495426214e-124,1,428.64381049857457,Resident: E. virginicus
193,without disease,E. virginicus,0.0014791742884273642,0.21787346655015877,0.21979692340250065,0.21793738945203742,0.99,14.673540805406885,4.076191955484569,9.905026290198661,0.32268745369318036,1.0068201160451375,0.7494844487866265,0.043388094848006736,205.0841949160963,121.33813403005817,815.034405223073,2978.385411885567,0.04969846315570994,9.879282445606765e-8,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: M. vimineum,193,0,1,2969.7968127302984,Resident: E. virginicus
194,without disease,E. virginicus,0.2114620764055812,0.15882195456305706,0.21981009784737263,0.2195062276683791,0.9702646950210707,12.559361133135074,5.0780943037493715,19.660983691092234,0.18929898084157465,2.454962540829498,0.8143718207806977,0.07172777698110405,89.0294005466356,33.711499062120645,9973.627774582432,712.6333471109601,5.5396831158426775e-5,5.361662548268108e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,194,0.9999999999996156,3.8439599594322074e-13,712.633346935678,Resident: E. virginicus
195,without disease,E. virginicus,0.17278517763239976,0.019015985342399615,0.2179985976098977,0.21992324888452508,0.9364890414667408,14.45146904087012,3.6920763958771987,9.876212556162045,0.001701125281046058,78.30062430708183,0.773570835938345,0.040441263173993956,67.03612517261713,447.8887429766904,5030.90767487638,818.5184196840652,3.1969247785852223e-4,0.012907684673870731,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,195,1,1.1639202010113061e-18,818.5184196840651,Resident: E. virginicus
196,without disease,E. virginicus,0.008096736999664813,0.14882786990870953,0.2199329042223864,0.21997999383101668,0.9589598057780266,17.470618685803917,4.296711214622197,0.5361555586589551,0.0021492206418758557,4.224557232746227,0.7924752942578576,0.062207958670734934,107.97446289523799,1654.6891204417177,4740.236656772644,28630.929906083496,9.138073012587179e-4,1.6698141955100342e-5,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: M. vimineum,196,0,1,28630.92990608336,Resident: E. virginicus
197,without disease,E. virginicus,0.18229163566697795,0.12265067485038592,0.21586151785496857,0.21998205854588387,0.9181832844021746,14.813292674798923,3.833532859673471,10.963240368778445,4.163059469992553e-4,9.4010833613009,0.7723271924338815,0.06751857763372318,164.22509866258252,155.3568229045244,14233.033682461002,1907.516443773301,9.654166505671218e-5,4.160204360576005e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,197,1,6.000476737406142e-23,1907.5164437732992,Resident: E. virginicus
198,without disease,E. virginicus,0.19123670163696144,0.1635395019457107,0.21999791034906363,0.2185044686282543,0.8843870191535618,16.748783229638438,4.564642355772909,30.50455050662153,0.0062620369919028016,7.966378148221447,0.7887168701309162,0.08428412376491302,244.2151830443959,59.458027604012884,17259.43647754393,1131.043539360564,1.3297088698297787e-4,2.971556381891025e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,198,1,3.409097542810381e-43,1131.0435393605635,Resident: E. virginicus
199,without disease,E. virginicus,0.12877119293496786,0.06409794508900506,0.21999848533792615,0.21954189776495225,0.99,11.357973223570157,4.647852576422374,5.691474990884725,0.14966973024328975,1.7589585479628838,0.8215710878528697,0.08433130082678789,60.94798867944317,197.0843372036533,3597.160600318245,1596.102714923567,4.438708964940804e-4,0.0015194287105456724,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: E. virginicus,199,2.2893533193650378e-184,1,1596.0606703237327,Resident: E. virginicus
200,without disease,E. virginicus,0.04270316270870393,0.13392163885391875,0.2191866845479492,0.21991133128175347,0.9571419099358744,14.606652472704194,4.420897365909856,3.5519574684472075,0.03446290501657756,6.004091339152517,0.7445482805828847,0.050682928612270764,85.96381590853309,234.12980972232867,3455.21945629052,3724.7540014077267,0.0011095490993115141,1.723844330426528e-4,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: M. vimineum,200,0,1,3724.7540014077204,Resident: E. virginicus
201,without disease,E. virginicus,0.08847302026252699,0.05606895720998303,0.2190410921499795,0.21871544769406476,0.9897916875428947,18.7244686245977,5.151682773773461,1.709612092845062,0.030533274444197657,2.847765807996089,0.8004123776098341,0.060894480543228865,80.05075453462611,1010.3169837757592,8192.941470670448,8071.606516752183,1.8284056820521867e-4,3.5939219597181917e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: E. virginicus,201,0,1,8071.487440127368,Resident: E. virginicus
202,without disease,E. virginicus,2.7605393670165297e-6,4.874642805994001e-4,0.21638730386566293,0.21935868849248685,0.9357490759882444,11.84915683064043,2.5378269536729183,0.003203556022544566,205678509.5300838,4.242217176342422e-4,0.7779268077785121,0.05179869354388533,450.11437055126015,839762224.0401976,3489.941899189705,19732972.21190124,0.005603256739185016,3.209623572362741e-5,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: M. vimineum,202,0,1,13989164.214840958,Resident: E. virginicus
203,without disease,E. virginicus,0.14555819423480465,0.1042527734636792,0.216645303879773,0.21969736749712143,0.9323044876606728,9.413433661614981,4.502740385013745,127.38706855977675,0.15146800877132635,4.573398008888388,0.770030375731795,0.13362326644318007,465.07515906189485,44.25315867530847,7573.182707703154,527.8286868366175,9.252545030080709e-4,0.0020979396622474622,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,203,1,1.5781130506912317e-29,527.8286868366168,Resident: E. virginicus
204,without disease,E. virginicus,0.004580837526389017,0.006609240306943435,0.21038881450188063,0.2197949381520493,0.8750721219614116,12.621719286931263,3.902225017440112,0.17484003911194376,5.434311661619753e-7,225.30958042982775,0.7892894037103138,0.08003438734004631,82.35966706794225,91354.94762137385,3723.160309353585,60703.671725235756,7.401203655127451e-4,5.313633081439866e-4,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: M. vimineum,204,0,1,60703.67172523575,Resident: E. virginicus
205,without disease,E. virginicus,0.020189798447946786,0.03206698113530916,0.21981130100244023,0.21930209781084073,0.976774957406175,13.931414727065286,4.442225596573375,2.7028091953190083,0.036014468272284696,6.030678895981841,0.7710556880122895,0.11467698634341496,125.08260655426177,1803.1180405876332,3732.587577175417,7028.304156959771,0.0014067754767468866,8.307659375411917e-4,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: M. vimineum,205,0,1,7028.304156949659,Resident: E. virginicus
206,without disease,E. virginicus,0.008975943686678735,0.09160068773216094,0.21996796216277192,0.21959043017200552,0.9320421758079936,12.92069217825746,6.080148766203372,1.7504346301570073,0.004259836668090735,3.1400789446897694,0.7904230126698361,0.22706533016042418,169.6809225734849,1294.5064778070773,4534.960122384921,19205.636076794537,0.0012239317821680657,7.275246882633235e-5,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: M. vimineum,206,0,1,19205.63607679453,Resident: E. virginicus
207,without disease,E. virginicus,0.1585104879062574,0.1357047459687704,0.2198765138274724,0.21996180126510018,0.9106626999540013,14.09410692207662,6.171034202085526,9.928225379793496,0.2854749202875969,4.229608864949188,0.7606333003354869,0.14513778507629652,234.05084284118254,220.0432481689036,18489.188977872545,4811.098776953679,8.046846611216544e-5,1.290526619081573e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,207,0.9999999999887286,1.1271422073639107e-11,4811.098776953679,Resident: E. virginicus
208,without disease,E. virginicus,0.2128199532685844,0.1940258504710429,0.21535112563960135,0.21999104317511062,0.9686026359925353,14.7057551548902,4.480440878503862,4.666845839615586,0.03588166555882157,1.8119980417798633,0.7494174457597808,0.0849784409582057,85.30183353386514,123.37605701847758,16358.950229102906,2895.030551746415,4.108243974972765e-6,4.6225200497856855e-5,0,0,1,priority effects,Producer: M. vimineum,Tolerant: E. virginicus,208,1.522767207623905e-99,1,2895.030548714559,Resident: E. virginicus
209,without disease,E. virginicus,0.025226920375299087,0.057413255157268445,0.216577259216067,0.21999944845645095,0.9199296350993378,15.868584399049164,4.486659512920538,2.250461634702968,0.002773028338096869,21.521834440350442,0.7759853275309377,0.06174284733598078,129.48860988452338,1267.7366807710835,5072.05812650181,8609.60087028992,8.810123179502783e-4,3.2891863062372716e-4,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: M. vimineum,209,0,1,8609.600870289913,Resident: E. virginicus
210,without disease,E. virginicus,0.16291036177769028,0.08874749416753822,0.21267316073955825,0.21803522748746132,0.9542925880445519,16.524631317606094,3.5060824861150723,51.62091736638667,0.006334294773636837,6.1364533214738675,0.775305711286146,0.07901453526435392,100.89578736409528,27.78024058485534,3602.7678802135997,214.68301016789073,0.0014228476977723502,0.0067858389151406,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,210,1,1.193891304126582e-19,214.68301016789053,Resident: E. virginicus
211,without disease,E. virginicus,0.09713745902851957,0.0990851665453585,0.21995074312958052,0.21998537259307596,0.8963161522287919,14.944342389016722,7.466155052332983,7.055670164412154,0.002480339060730057,18.450460483995553,0.7395920756511255,0.05400290699106053,353.4151140380496,656.7308061027031,22600.554036359925,12625.826225735262,1.0013797351456179e-4,9.664037125327265e-5,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,211,6.648184920826349e-242,1,12625.826225735258,Resident: E. virginicus
212,without disease,E. virginicus,9.649472894628505e-4,0.18753144101582045,0.2194181531121219,0.21975495393081768,0.9479945286439793,15.90821199393438,3.693007643425107,4.220136294433791,0.016558406355165284,4.61611947393641,0.8072881552454523,0.0571941182438742,180.6726354788383,275.03540073275195,837.8816676435795,5107.366801165301,0.04432592249244175,3.3643544484639785e-5,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: M. vimineum,212,0,1,5107.3668011653,Resident: E. virginicus
213,without disease,E. virginicus,0.21638352652039264,0.18942788850443654,0.21970521476955282,0.21826572086061125,0.823775520353004,15.999912950221228,4.879337419810018,48.83671686101098,0.04018821846558022,26.034090661410822,0.7251353066024127,0.033258149011628504,98.19967360728218,13.732837417513295,12962.222687062847,292.9964998999834,5.239287654454289e-5,5.195845899441276e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,213,1,1.369212257126503e-75,292.9964998999831,Resident: E. virginicus
214,without disease,E. virginicus,0.07780392207581006,0.1287930800862504,0.2193351911763465,0.21994599094381695,0.9683779865573671,12.690578229565784,4.352056203111413,2.7954442852134394,1.5253869782783014,1.6365249478450274,0.7827917893042787,0.13687395457311935,64.81788456887942,222.99334827520093,3697.7632305825246,3379.249212100112,5.383078208590235e-4,2.0943911361608582e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,214,0,1,3379.249212099173,Resident: E. virginicus
215,without disease,E. virginicus,0.20472765786651592,0.21894197444586752,0.21984947469254,0.2199592011468642,0.8474346271026465,13.984123511094378,4.375079298939568,448.99423715298616,0.32887780206641365,10.364028586985397,0.7631936952985011,0.058206976477835896,309.16969440828876,3.793921393910966,6925.826615189831,67.71531294077249,0.0010907885365709386,6.861227683392983e-5,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,215,1,1.2347021957204227e-63,67.7153129407726,Resident: E. virginicus
216,without disease,E. virginicus,0.2048771563072965,0.028251888502310994,0.21999715425182942,0.21990927977424957,0.9516280837522747,15.484638417760824,4.683973489411982,49.987144967232936,0.004338126439411847,28.6954580929777,0.7800106817884412,0.0565744056243608,352.47985665358084,307.85432703765747,26801.340516649012,1070.9151804514383,6.891331152781206e-5,0.006334655683641716,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,216,1,1.8955071914306453e-21,1070.9151804514372,Resident: E. virginicus
217,without disease,E. virginicus,0.20732229360638618,0.19989358456394993,0.21529141095403223,0.21998657161840218,0.5831182433639164,11.264492166659725,4.933161227935272,114.88404545164778,2.256690033785071,6.177154141530025,0.8128967510893619,0.15737569307207516,73.00570412585259,3.668175126050052,3344.3049792024535,55.68246778748892,6.903125081816959e-4,0.0018052076860663171,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,217,1,1.1649483873379983e-208,55.68246778748892,Resident: E. virginicus
