d_in,iter,A0,S0,P0,L0,simtime,mv_ndis,ev_ndis,mv_ydis,ev_ydis
0.6500000000000001,233,0,0,0,0,2,43100.03499486319,3129.834196378357,14131.760817413126,1719.8333470143862
0.6500000000000001,234,0,0,0,0,2,50236.43326005278,9933.564528109448,13756.235945379718,1740.2755338458992
0.6500000000000001,235,0,0,0,0,2,25184.400785744376,2452.9360395423596,14971.39870169067,2788.273341562016
0.6500000000000001,236,0,0,0,0,2,21162.438024056963,2897.0458913339535,11937.727698767207,2175.915754286903
0.6500000000000001,237,0,0,0,0,2,9992.201206043066,6099.492675223437,17309.38092927462,1615.5824380005192
0.6500000000000001,238,0,0,0,0,2,4451.30957290819,1228.8438818290647,11318.24004623734,974.1723668924787
0.6500000000000001,239,0,0,0,0,2,7335.294380348588,4710.241848672042,12745.580555766137,5957.417933947247
0.6500000000000001,240,0,0,0,0,2,6634.306057235779,5053.311984827011,15666.84979401941,3352.603184253254
0.6500000000000001,241,0,0,0,0,2,30146.01141720384,6585.789407976699,12779.523990163549,4780.833827248782
0.6500000000000001,242,0,0,0,0,2,16128.452656110587,18650.00856515559,9623.808394277052,2609.022833177278
0.6500000000000001,243,0,0,0,0,2,88490.40796203635,1836.905745387501,23719.207608279947,3274.589054240824
0.6500000000000001,244,0,0,0,0,2,42081.20074148138,7471.2918714814205,15126.481669180497,4858.774811271298
0.6500000000000001,245,0,0,0,0,2,9874.088199983891,6044.090030907883,14022.225647150259,1918.0527046014379
0.6500000000000001,246,0,0,0,0,2,31789.03623545054,13678.567726228679,20617.902771715202,1596.067369566771
0.6500000000000001,247,0,0,0,0,2,20781.74313095267,8000.6382073550785,15277.790315293943,729.5286822673398
0.6500000000000001,248,0,0,0,0,2,15429.324697438053,9286.754268670118,15245.160795852322,3749.3196845059674
0.6500000000000001,249,0,0,0,0,2,109311.20743229112,61863.10034092856,16971.956892629398,11560.387767179236
0.6500000000000001,250,0,0,0,0,2,3579.2632776970013,3386.6476951734803,14995.488552482717,1548.455896303145
0.6500000000000001,251,0,0,0,0,2,16227.063965347663,10798.285393605283,25097.72469454584,6833.440268032136
0.6500000000000001,252,0,0,0,0,2,36849.50410557277,3389.7972447797174,18735.7015381052,824.6983712777169
0.6500000000000001,253,0,0,0,0,2,8008.403950000645,19106.00459679413,19198.027177194537,4638.894265890825
0.6500000000000001,254,0,0,0,0,2,17946.085864113364,2721.391608160768,21286.771465734437,1516.6619661935679
0.6500000000000001,255,0,0,0,0,2,31469.33225610151,1492.8782014560784,21844.328558205383,120.20940495800187
0.6500000000000001,256,0,0,0,0,2,4453.413656955198,11921.542357553011,22907.012005169105,1458.8688748991863
0.6500000000000001,257,0,0,0,0,2,14626.419445689968,851.3418855129388,39557.44013708821,2114.8321252893556
0.6500000000000001,258,0,0,0,0,2,70327.30247811701,5203.804130391607,30287.67005370224,1811.3282921521939
0.6500000000000001,259,0,0,0,0,2,103836.06164006912,13552.397874049178,14433.073959654876,4462.898023916445
0.6500000000000001,260,0,0,0,0,2,6797.297571804066,13003.854571091148,14090.05486704033,1688.0505800260378
0.6500000000000001,261,0,0,0,0,2,12462.90487598904,2603.7832083071844,16539.984917643036,641.5331987407817
0.6500000000000001,262,0,0,0,0,2,14109.490803944447,16681.56127837744,12341.584349338737,3049.0142363417744
0.6500000000000001,263,0,0,0,0,2,14242.059368073937,1196.5822835193069,13302.786852022213,2235.5426567474415
0.6500000000000001,264,0,0,0,0,2,175309.84453064867,3108.7268041842235,18807.233879701533,848.4527385418119
0.6500000000000001,265,0,0,0,0,2,34259.97325160764,1003.6862833556677,13954.778315415399,731.895150630884
0.6500000000000001,266,0,0,0,0,2,11337.659778094901,3226.049068185555,16020.687340047767,2772.499996177533
0.6500000000000001,267,0,0,0,0,2,8079.197249924618,9330.2992127096,13350.141042057996,66.15409062422441
0.6500000000000001,268,0,0,0,0,2,27353.296889050333,18221.5058351361,17493.424047121567,2233.020519090179
0.6500000000000001,269,0,0,0,0,2,52375.70428114567,3215.418008840232,27371.381223949364,2763.062167038093
0.6500000000000001,270,0,0,0,0,2,7743.953786465388,33430.71909182357,16941.265875572484,3453.717543811426
0.6500000000000001,271,0,0,0,0,2,55030.95658893236,1216.6195184328972,17230.462259844768,2604.2960910555776
0.6500000000000001,272,0,0,0,0,2,18792.44535764285,109.76627163302692,19195.153307226596,119.9921440478006
0.6500000000000001,273,0,0,0,0,2,17828.916801788273,2069.200692347703,13240.00592100199,2928.12618695335
0.6500000000000001,274,0,0,0,0,2,12031.733655793752,12959.32501686274,9886.894148822796,6386.345023190868
0.6500000000000001,275,0,0,0,0,2,18828.433379011225,8007.076997485039,13650.79153271461,1073.433224355565
0.6500000000000001,276,0,0,0,0,2,5420.445678553299,3660.584007656363,14260.937964428696,7683.5654211087485
0.6500000000000001,277,0,0,0,0,2,17706.33197761068,9345.609230804228,16416.96222225647,2441.7046142568233
0.6500000000000001,278,0,0,0,0,2,36519.216494743174,259.6169280905922,18849.34658373489,2632.59128474274
0.6500000000000001,279,0,0,0,0,2,33290.96373011031,3349.801569943413,18751.951821908944,1907.2137507181587
0.6500000000000001,280,0,0,0,0,2,11637.332182881515,5467.194705732449,24963.115420481452,948.2042668487616
0.6500000000000001,281,0,0,0,0,2,15637.818310929391,4514.84211752825,15358.650332995536,1068.3829169727605
0.6500000000000001,282,0,0,0,0,2,5701.327333338014,3811.5048380670714,15229.749186960822,4163.26693856331
0.6500000000000001,283,0,0,0,0,2,28393.655749129342,1868.3282216092693,15909.944862651459,1785.0653254270806
0.6500000000000001,284,0,0,0,0,2,8298.329272978624,19242.139791893933,15853.169556080282,6916.2055680441135
0.6500000000000001,285,0,0,0,0,2,9782.48041112741,7705.546787134849,15944.220510537447,9450.46609376391
0.6500000000000001,286,0,0,0,0,2,24134.569052264327,1224.444424925953,15564.321307310644,2536.2464231800286
0.6500000000000001,287,0,0,0,0,2,24872.00678524086,14155.013389346735,10101.912315879441,4310.448478042187
0.6500000000000001,288,0,0,0,0,2,31336.84269608858,7490.163035535972,16794.844115914315,2300.7504709842815
0.6500000000000001,289,0,0,0,0,2,29311.60452810578,15466.116841761737,15662.050483231902,3345.560999173752
0.6500000000000001,290,0,0,0,0,2,32533.461845192698,995.6103013342117,15629.35546328935,1524.2922665130104
0.6500000000000001,291,0,0,0,0,2,12424.514670054805,2177.2852138600715,20703.503813408992,4476.351829745514
0.6500000000000001,292,0,0,0,0,2,8441.498577335042,1703.6013354667857,25052.550728528804,1483.0886625616683
0.6500000000000001,293,0,0,0,0,2,77877.33545534807,2295.988199086191,15380.837325212085,905.9537691910839
0.6500000000000001,294,0,0,0,0,2,16669.591191517477,9292.832972346307,25216.305095522122,2680.4678772668253
0.6500000000000001,295,0,0,0,0,2,16824.902586613236,4383.078565913684,21075.656702915145,2317.330608307678
0.6500000000000001,296,0,0,0,0,2,10784.660084897489,43850.95516895859,18426.529391486987,12787.3888886749
0.6500000000000001,297,0,0,0,0,2,13501.763445709843,4093.2610285414976,13367.91231308571,2875.2411735318233
0.6500000000000001,298,0,0,0,0,2,25349.901428438337,341.7698476374362,12713.84939293647,840.6988318095155
0.6500000000000001,299,0,0,0,0,2,46164.826501502175,7619.460383010344,19445.487763709407,4365.532362145532
0.6500000000000001,300,0,0,0,0,2,8287.112629024034,3470.7009090940446,14882.287543419592,756.4519854045614
0.7000000000000001,1,0,0,0,0,2,30749.54359604572,2338.5934759745155,21588.103070560315,1282.8792897452254
0.7000000000000001,2,0,0,0,0,2,10829.157428221162,32485.483896147718,12877.563921924248,10815.22664926467
0.7000000000000001,3,0,0,0,0,2,37672.65147186697,26740.285141959015,14505.155962806977,7961.048885122677
0.7000000000000001,4,0,0,0,0,2,17796.783584723667,1298.6907875013844,14811.218489442861,2546.0272544851587
0.7000000000000001,5,0,0,0,0,2,29493.842830411646,8074.34638556017,14109.627633601887,3597.450214211946
0.7000000000000001,6,0,0,0,0,2,28736.24323483133,4306.250848646589,15231.253743607309,582.334342072842
0.7000000000000001,7,0,0,0,0,2,6737.168737154704,1297.770590189489,10718.208013829433,2530.425241703435
0.7000000000000001,8,0,0,0,0,2,6089.322234551758,3957.7678538371133,17310.519400889218,1046.1040035165872
0.7000000000000001,9,0,0,0,0,2,19756.0126581932,85360.12155034501,14897.408724590588,9241.291160892779
0.7000000000000001,10,0,0,0,0,2,16016.954366615131,13916.21758229263,26134.393139722702,837.02520600769
0.7000000000000001,11,0,0,0,0,2,129405.11903855538,2394.8364039201106,19971.08802253385,2792.232848982466
0.7000000000000001,12,0,0,0,0,2,19680.04300325921,10562.35377033861,9987.324304077245,3567.645211973184
0.7000000000000001,13,0,0,0,0,2,14859.181830664455,8331.226546414005,13991.514520469345,2047.8618467709216
0.7000000000000001,14,0,0,0,0,2,14749.385698150238,34933.502053997654,12334.04694258607,699.5445673188988
0.7000000000000001,15,0,0,0,0,2,18419.514105546492,1759.7829648892362,10699.414322212984,1053.0426525253652
0.7000000000000001,16,0,0,0,0,2,32721.472932243312,7901.646223995119,11555.1288551322,8561.167138481953
0.7000000000000001,17,0,0,0,0,2,23609.31798015966,7113.812297638808,14725.717800755623,2386.12205103052
0.7000000000000001,18,0,0,0,0,2,21694.047097503535,18187.345548020457,15253.042193061052,3873.478064526909
0.7000000000000001,19,0,0,0,0,2,18939.37264507646,9448.643171878843,17687.104912654213,3196.920637178698
0.7000000000000001,20,0,0,0,0,2,22078.67703829158,7250.489083727095,16789.626393270857,2427.40629528907
0.7000000000000001,21,0,0,0,0,2,24853.738324084272,1562.4514385558796,21703.974133515014,742.8804230362332
0.7000000000000001,22,0,0,0,0,2,17691.247401378863,13535.580861760238,22633.576827669473,4545.419840663202
0.7000000000000001,23,0,0,0,0,2,2022.3582580238403,16370.049145145575,10365.169797386847,1533.0717419513094
0.7000000000000001,24,0,0,0,0,2,24205.75090234528,8823.200251005932,20008.533845739952,2448.892727655869
0.7000000000000001,25,0,0,0,0,2,17110.84160067909,1855.501409640403,14315.630220862738,2685.34572510828
0.7000000000000001,26,0,0,0,0,2,47124.32976440096,67109.63803524764,14294.162041107407,4525.19799538143
0.7000000000000001,27,0,0,0,0,2,85816.68349548918,11441.260785591516,17629.970023837424,2567.2493232424767
0.7000000000000001,28,0,0,0,0,2,20110.408086697556,1579.9320276066355,16628.634958937506,1551.292207945965
0.7000000000000001,29,0,0,0,0,2,26832.90953531431,10966.491614095225,13516.918501968566,3482.4914266411424
0.7000000000000001,30,0,0,0,0,2,147424.8268732077,8200.039378904572,18950.951058126986,2808.119629793221
0.7000000000000001,31,0,0,0,0,2,22779.627149159674,2244.957382844489,14957.484004671169,1278.5707516915936
0.7000000000000001,32,0,0,0,0,2,16289.99300065294,7946.998927925968,15911.957922546078,1708.5368802388448
0.7000000000000001,33,0,0,0,0,2,42480.24947880054,11722.888657800457,16611.104561921795,3209.7733292797334
0.7000000000000001,34,0,0,0,0,2,11180.197087024666,1347.5198142103875,12251.616437236693,1989.8054565118018
0.7000000000000001,35,0,0,0,0,2,25463.098077244285,5142.212830578728,14188.093505589939,3760.7231894606257
0.7000000000000001,36,0,0,0,0,2,18567.602331394948,32965.425104247035,17512.047185933472,2341.854566485613
0.7000000000000001,37,0,0,0,0,2,14482.097882769602,34035.424345864536,13776.608200157312,2944.846272393258
0.7000000000000001,38,0,0,0,0,2,35735.84123055087,8600.158207501301,23117.33371705362,2930.2172134830735
0.7000000000000001,39,0,0,0,0,2,24704.273086462494,1649.920530114015,22274.963028490118,199.90826676378538
0.7000000000000001,40,0,0,0,0,2,5850.305207451927,1922.1661196926586,10914.33141761861,562.0534495308576
0.7000000000000001,41,0,0,0,0,2,982.4725157672714,16630.578952715514,19308.414449752243,1455.213361468878
0.7000000000000001,42,0,0,0,0,2,56124.15462073897,1734.4642844544626,11939.390981855606,3368.8017534744495
0.7000000000000001,43,0,0,0,0,2,24050.336965787646,4028.9780361137346,12719.727622297027,1608.995643323423
0.7000000000000001,44,0,0,0,0,2,8275.79300009287,17099.347556008535,13868.091139388223,2962.3137930040534
0.7000000000000001,45,0,0,0,0,2,13494.606050536964,3603.9876201513557,16336.135841969972,3325.666100322017
0.7000000000000001,46,0,0,0,0,2,4884.987234119564,1043.7449927104606,16778.066725177956,1566.1237478983235
0.7000000000000001,47,0,0,0,0,2,16033.448067811847,3455.4400995610476,10706.236494960467,1522.4015898546422
0.7000000000000001,48,0,0,0,0,2,18127.048499227094,9031.376774845565,23006.205721412407,1243.8122800110991
0.7000000000000001,49,0,0,0,0,2,24281.91980015182,3384.725020279302,12639.295416204019,889.0753580324345
0.7000000000000001,50,0,0,0,0,2,15884.111174535366,4957.526875344821,13527.807408655528,4502.795844299108
0.7000000000000001,51,0,0,0,0,2,49140.76082421704,9843.027511324233,15402.443830273725,4593.457375057028
0.7000000000000001,52,0,0,0,0,2,25375.796737439967,7563.196786332027,19178.888560595446,3506.89109123243
0.7000000000000001,53,0,0,0,0,2,31949.56914159794,3733.2645544753127,21941.12196204762,1344.32229146107
0.7000000000000001,54,0,0,0,0,2,26142.153793095054,14317.91509334585,16198.99484609758,4816.382408612542
0.7000000000000001,55,0,0,0,0,2,2591.202063700641,15614.182420577716,12340.980289519146,4560.289200889974
0.7000000000000001,56,0,0,0,0,2,15147.729353657318,21937.379841346155,11975.14487741835,19277.821533587135
0.7000000000000001,57,0,0,0,0,2,20911.670426535085,2445.204205165697,27387.56107463675,752.6573480878133
0.7000000000000001,58,0,0,0,0,2,102504.04945737214,3598.650959330149,13026.419180179488,230.7048076450128
0.7000000000000001,59,0,0,0,0,2,12061.810437422519,4782.333031396094,17429.0923272039,2366.901431693494
0.7000000000000001,60,0,0,0,0,2,4620.241075109429,4097.69480132896,10516.292622025416,1491.3300723934476
0.7000000000000001,61,0,0,0,0,2,11386.642023925391,50944.085215021,12629.475926700296,7497.951613491279
0.7000000000000001,62,0,0,0,0,2,7372.71161564951,7356.005011195763,20303.50555694888,1694.4680502419337
0.7000000000000001,63,0,0,0,0,2,31616.663993243383,4310.011345328576,16755.963327258614,8495.987029625485
0.7000000000000001,64,0,0,0,0,2,16404.172300191058,6642.079694538032,13214.548369947592,2838.9741395808283
0.7000000000000001,65,0,0,0,0,2,44759.960633391864,12457.141067247256,12017.809878155595,3486.2140935876046
0.7000000000000001,66,0,0,0,0,2,34888.56367630552,41367.29018743205,13129.915168604017,3315.3453992421732
0.7000000000000001,67,0,0,0,0,2,11277.397553402076,3002.222857565364,14856.100630569932,3116.206432089657
0.7000000000000001,68,0,0,0,0,2,41544.02863574764,24309.237491394982,19630.94174823139,5139.428058771519
0.7000000000000001,69,0,0,0,0,2,4793.744590272243,3406.5797282682797,12136.094228091493,705.5278989570979
0.7000000000000001,70,0,0,0,0,2,99052.18246969918,1220.0343540993654,20505.381529774982,1292.6935217485984
0.7000000000000001,71,0,0,0,0,2,84454.57508753924,2539.5909699293397,16181.433307755244,1762.0125381471796
0.7000000000000001,72,0,0,0,0,2,13955.439389601395,2510.7365153510104,11079.88568101797,3317.0006328309396
0.7000000000000001,73,0,0,0,0,2,36002.014838766714,2740.5509987157257,21307.42016278372,1616.0363280378715
0.7000000000000001,74,0,0,0,0,2,13470.386708288317,2803.304075136041,20953.558950228376,5058.969452444144
0.7000000000000001,75,0,0,0,0,2,25133.95166598012,9498.564686703237,28533.913193952696,3041.3092075337568
0.7000000000000001,76,0,0,0,0,2,11626.291912201144,4853.808887650784,12682.554183566028,2656.2034519259287
0.7000000000000001,77,0,0,0,0,2,33201.10052845796,18945.072245726024,14003.169614351598,8085.8068440197385
0.7000000000000001,78,0,0,0,0,2,4499.931418916801,13494.077533810036,16567.608603169523,3161.4509211825607
0.7000000000000001,79,0,0,0,0,2,15962.711652107406,6125.026525075087,25854.257340183547,1388.4077552570845
0.7000000000000001,80,0,0,0,0,2,8441.394760206089,2577.0111395561808,13327.716972586795,1830.2520811481638
0.7000000000000001,81,0,0,0,0,2,9810.445786026761,1332.945637909876,11229.807375181204,643.3660734358936
0.7000000000000001,82,0,0,0,0,2,18380.78238019428,3274.4637105858283,20668.50213501124,2614.7990255686236
0.7000000000000001,83,0,0,0,0,2,20079.567669224554,17409.963408779655,12603.08515754771,11982.619596801731
0.7000000000000001,84,0,0,0,0,2,17131.68511171962,6256.377251227228,21693.4788002945,4830.478551104909
0.7000000000000001,85,0,0,0,0,2,23972.251982241756,25232.1425374389,16649.105531707493,3071.4286663147777
0.7000000000000001,86,0,0,0,0,2,12872.192865555571,6691.788000465938,13732.14716308189,2729.347061363558
0.7000000000000001,87,0,0,0,0,2,41055.163663592706,7498.953302732911,12901.743797045918,2421.7463672174335
0.7000000000000001,88,0,0,0,0,2,15009.437809352807,5129.401745262945,10675.118700249153,3135.4006893223973
0.7000000000000001,89,0,0,0,0,2,25785.854633774175,2806.178893528443,10841.068172479052,2060.5587947378663
0.7000000000000001,90,0,0,0,0,2,19270.7436925796,43030.821614023625,17068.62129337511,3899.5380800012636
0.7000000000000001,91,0,0,0,0,2,23064.371097045972,5056.701232606598,19330.103999393265,878.1806271987934
0.7000000000000001,92,0,0,0,0,2,13609.056370645476,1318.5635101361975,14157.1496801547,182.44936982069294
0.7000000000000001,93,0,0,0,0,2,28511.646992807073,6960.561624747683,22780.79501531693,2552.475396293083
0.7000000000000001,94,0,0,0,0,2,108449.10364690138,9712.128987896423,29182.123215085867,1445.533734910966
0.7000000000000001,95,0,0,0,0,2,68399.8250494016,5446.260799924843,17614.683587507065,5446.515454770539
