time,species,N,parm,parm_val,parm_val_char,parm_char
4,Perennial adult infected biomass,36.33589298400791,g_I_S,0,0x,Mv germination virulence
5,Perennial adult infected biomass,15.201849306434315,g_I_S,0,0x,Mv germination virulence
6,Perennial adult infected biomass,4.579689468281713,g_I_S,0,0x,Mv germination virulence
7,Perennial adult infected biomass,1.2361477793020381,g_I_S,0,0x,Mv germination virulence
8,Perennial adult infected biomass,0.3250628723366946,g_I_S,0,0x,Mv germination virulence
9,Perennial adult infected biomass,0.0850822714625852,g_I_S,0,0x,Mv germination virulence
10,Perennial adult infected biomass,0.022262023072283935,g_I_S,0,0x,Mv germination virulence
11,Perennial adult infected biomass,0.005826382729982876,g_I_S,0,0x,Mv germination virulence
12,Perennial adult infected biomass,0.0015251728866488882,g_I_S,0,0x,Mv germination virulence
13,Perennial adult infected biomass,3.9928601774481495e-4,g_I_S,0,0x,Mv germination virulence
14,Perennial adult infected biomass,1.0453694942566706e-4,g_I_S,0,0x,Mv germination virulence
15,Perennial adult infected biomass,2.7369350620874465e-5,g_I_S,0,0x,Mv germination virulence
16,Perennial adult infected biomass,7.165770737785052e-6,g_I_S,0,0x,Mv germination virulence
17,Perennial adult infected biomass,1.8761297135435032e-6,g_I_S,0,0x,Mv germination virulence
18,Perennial adult infected biomass,4.912057445533738e-7,g_I_S,0,0x,Mv germination virulence
19,Perennial adult infected biomass,1.286068979881527e-7,g_I_S,0,0x,Mv germination virulence
20,Perennial adult infected biomass,3.367171132301328e-8,g_I_S,0,0x,Mv germination virulence
21,Perennial adult infected biomass,8.815889859617467e-9,g_I_S,0,0x,Mv germination virulence
22,Perennial adult infected biomass,2.3081665237504957e-9,g_I_S,0,0x,Mv germination virulence
23,Perennial adult infected biomass,5.849625735958052e-10,g_I_S,0,0x,Mv germination virulence
24,Perennial adult infected biomass,1.4824806222965055e-10,g_I_S,0,0x,Mv germination virulence
25,Perennial adult infected biomass,3.7570759218917224e-11,g_I_S,0,0x,Mv germination virulence
1,Conidia,1983.1450958772853,g_I_S,0,0x,Mv germination virulence
2,Conidia,2000.2628454934431,g_I_S,0,0x,Mv germination virulence
3,Conidia,2080.4449226405695,g_I_S,0,0x,Mv germination virulence
4,Conidia,2485.8451479365026,g_I_S,0,0x,Mv germination virulence
5,Conidia,3794.8919692499912,g_I_S,0,0x,Mv germination virulence
6,Conidia,5435.350222099597,g_I_S,0,0x,Mv germination virulence
7,Conidia,6247.426058548518,g_I_S,0,0x,Mv germination virulence
8,Conidia,6500.9810313529715,g_I_S,0,0x,Mv germination virulence
9,Conidia,6569.582014825179,g_I_S,0,0x,Mv germination virulence
10,Conidia,6587.465215058504,g_I_S,0,0x,Mv germination virulence
11,Conidia,6592.071354833957,g_I_S,0,0x,Mv germination virulence
12,Conidia,6593.2463321028245,g_I_S,0,0x,Mv germination virulence
13,Conidia,6593.541806946432,g_I_S,0,0x,Mv germination virulence
14,Conidia,6593.61422133427,g_I_S,0,0x,Mv germination virulence
15,Conidia,6593.631333195557,g_I_S,0,0x,Mv germination virulence
16,Conidia,6593.635064029782,g_I_S,0,0x,Mv germination virulence
17,Conidia,6593.635743587381,g_I_S,0,0x,Mv germination virulence
18,Conidia,6593.6358036046195,g_I_S,0,0x,Mv germination virulence
19,Conidia,6593.635772549573,g_I_S,0,0x,Mv germination virulence
20,Conidia,6593.635745866874,g_I_S,0,0x,Mv germination virulence
21,Conidia,6593.635731521804,g_I_S,0,0x,Mv germination virulence
22,Conidia,6593.635724846813,g_I_S,0,0x,Mv germination virulence
23,Conidia,6593.635721941253,g_I_S,0,0x,Mv germination virulence
24,Conidia,6593.635720722632,g_I_S,0,0x,Mv germination virulence
25,Conidia,6593.635720220296,g_I_S,0,0x,Mv germination virulence
1,Susceptible annual,10,g_I_S,1,1x,Mv germination virulence
2,Susceptible annual,34.54438314398269,g_I_S,1,1x,Mv germination virulence
3,Susceptible annual,150.6706293419266,g_I_S,1,1x,Mv germination virulence
4,Susceptible annual,625.3908066344123,g_I_S,1,1x,Mv germination virulence
5,Susceptible annual,2175.9718848100592,g_I_S,1,1x,Mv germination virulence
6,Susceptible annual,5082.5835325622875,g_I_S,1,1x,Mv germination virulence
7,Susceptible annual,7632.973296444077,g_I_S,1,1x,Mv germination virulence
8,Susceptible annual,8899.592482317172,g_I_S,1,1x,Mv germination virulence
9,Susceptible annual,9377.430276140201,g_I_S,1,1x,Mv germination virulence
10,Susceptible annual,9539.604927815428,g_I_S,1,1x,Mv germination virulence
11,Susceptible annual,9592.708580362421,g_I_S,1,1x,Mv germination virulence
12,Susceptible annual,9609.902717018638,g_I_S,1,1x,Mv germination virulence
13,Susceptible annual,9615.44807049646,g_I_S,1,1x,Mv germination virulence
14,Susceptible annual,9617.232818118104,g_I_S,1,1x,Mv germination virulence
15,Susceptible annual,9617.806142692396,g_I_S,1,1x,Mv germination virulence
16,Susceptible annual,9617.98989380959,g_I_S,1,1x,Mv germination virulence
17,Susceptible annual,9618.048632583146,g_I_S,1,1x,Mv germination virulence
18,Susceptible annual,9618.067688245614,g_I_S,1,1x,Mv germination virulence
19,Susceptible annual,9618.073629465065,g_I_S,1,1x,Mv germination virulence
20,Susceptible annual,9618.075497668326,g_I_S,1,1x,Mv germination virulence
21,Susceptible annual,9618.076081701929,g_I_S,1,1x,Mv germination virulence
22,Susceptible annual,9618.07589385377,g_I_S,1,1x,Mv germination virulence
23,Susceptible annual,9618.07630342733,g_I_S,1,1x,Mv germination virulence
24,Susceptible annual,9618.0763338096,g_I_S,1,1x,Mv germination virulence
25,Susceptible annual,9618.076339101446,g_I_S,1,1x,Mv germination virulence
1,Infected annual,0,g_I_S,1,1x,Mv germination virulence
2,Infected annual,23.44311150836587,g_I_S,1,1x,Mv germination virulence
3,Infected annual,102.51089771456257,g_I_S,1,1x,Mv germination virulence
4,Infected annual,425.84343817870996,g_I_S,1,1x,Mv germination virulence
5,Infected annual,1481.8952217401195,g_I_S,1,1x,Mv germination virulence
6,Infected annual,3447.7903035239337,g_I_S,1,1x,Mv germination virulence
7,Infected annual,5135.941161396021,g_I_S,1,1x,Mv germination virulence
8,Infected annual,5947.694429617669,g_I_S,1,1x,Mv germination virulence
9,Infected annual,6246.593844396063,g_I_S,1,1x,Mv germination virulence
10,Infected annual,6346.881021686615,g_I_S,1,1x,Mv germination virulence
11,Infected annual,6379.581463756388,g_I_S,1,1x,Mv germination virulence
12,Infected annual,6390.1547107502865,g_I_S,1,1x,Mv germination virulence
13,Infected annual,6393.562969572413,g_I_S,1,1x,Mv germination virulence
14,Infected annual,6394.659569881264,g_I_S,1,1x,Mv germination virulence
15,Infected annual,6395.011733180306,g_I_S,1,1x,Mv germination virulence
16,Infected annual,6395.124561329692,g_I_S,1,1x,Mv germination virulence
17,Infected annual,6395.1606134402555,g_I_S,1,1x,Mv germination virulence
18,Infected annual,6395.17233039115,g_I_S,1,1x,Mv germination virulence
19,Infected annual,6395.175964573793,g_I_S,1,1x,Mv germination virulence
20,Infected annual,6395.177108317597,g_I_S,1,1x,Mv germination virulence
21,Infected annual,6395.177465513399,g_I_S,1,1x,Mv germination virulence
22,Infected annual,6395.177320208427,g_I_S,1,1x,Mv germination virulence
23,Infected annual,6395.177608579536,g_I_S,1,1x,Mv germination virulence
24,Infected annual,6395.177619635146,g_I_S,1,1x,Mv germination virulence
25,Infected annual,6395.177622540197,g_I_S,1,1x,Mv germination virulence
1,Annual,10,g_I_S,1,1x,Mv germination virulence
2,Annual,57.98749465234856,g_I_S,1,1x,Mv germination virulence
3,Annual,253.1815270564892,g_I_S,1,1x,Mv germination virulence
4,Annual,1051.2342448131224,g_I_S,1,1x,Mv germination virulence
5,Annual,3657.8671065501785,g_I_S,1,1x,Mv germination virulence
6,Annual,8530.37383608622,g_I_S,1,1x,Mv germination virulence
7,Annual,12768.9144578401,g_I_S,1,1x,Mv germination virulence
8,Annual,14847.28691193484,g_I_S,1,1x,Mv germination virulence
9,Annual,15624.024120536265,g_I_S,1,1x,Mv germination virulence
10,Annual,15886.485949502043,g_I_S,1,1x,Mv germination virulence
11,Annual,15972.29004411881,g_I_S,1,1x,Mv germination virulence
12,Annual,16000.057427768925,g_I_S,1,1x,Mv germination virulence
13,Annual,16009.011040068874,g_I_S,1,1x,Mv germination virulence
14,Annual,16011.892387999367,g_I_S,1,1x,Mv germination virulence
15,Annual,16012.8178758727,g_I_S,1,1x,Mv germination virulence
16,Annual,16013.114455139283,g_I_S,1,1x,Mv germination virulence
17,Annual,16013.209246023402,g_I_S,1,1x,Mv germination virulence
18,Annual,16013.240018636763,g_I_S,1,1x,Mv germination virulence
19,Annual,16013.249594038858,g_I_S,1,1x,Mv germination virulence
20,Annual,16013.252605985923,g_I_S,1,1x,Mv germination virulence
21,Annual,16013.253547215329,g_I_S,1,1x,Mv germination virulence
22,Annual,16013.253214062195,g_I_S,1,1x,Mv germination virulence
23,Annual,16013.253912006865,g_I_S,1,1x,Mv germination virulence
24,Annual,16013.253953444746,g_I_S,1,1x,Mv germination virulence
25,Annual,16013.253961641643,g_I_S,1,1x,Mv germination virulence
1,Perennial first-year,1189.4075986918406,g_I_S,1,1x,Mv germination virulence
2,Perennial first-year,1185.3132733586701,g_I_S,1,1x,Mv germination virulence
3,Perennial first-year,1171.2148469063443,g_I_S,1,1x,Mv germination virulence
4,Perennial first-year,1113.769112101684,g_I_S,1,1x,Mv germination virulence
5,Perennial first-year,925.1464998155666,g_I_S,1,1x,Mv germination virulence
6,Perennial first-year,567.7949683466479,g_I_S,1,1x,Mv germination virulence
7,Perennial first-year,250.32049012307874,g_I_S,1,1x,Mv germination virulence
8,Perennial first-year,91.11846413061556,g_I_S,1,1x,Mv germination virulence
9,Perennial first-year,30.667810526667644,g_I_S,1,1x,Mv germination virulence
10,Perennial first-year,10.051312076272477,g_I_S,1,1x,Mv germination virulence
11,Perennial first-year,3.2685708954362913,g_I_S,1,1x,Mv germination virulence
12,Perennial first-year,1.0607717198243616,g_I_S,1,1x,Mv germination virulence
13,Perennial first-year,0.3441209979555956,g_I_S,1,1x,Mv germination virulence
14,Perennial first-year,0.11163195701053563,g_I_S,1,1x,Mv germination virulence
15,Perennial first-year,0.03621429987917611,g_I_S,1,1x,Mv germination virulence
16,Perennial first-year,0.01174852749411616,g_I_S,1,1x,Mv germination virulence
17,Perennial first-year,0.0038114783886172058,g_I_S,1,1x,Mv germination virulence
18,Perennial first-year,0.0012365360886800647,g_I_S,1,1x,Mv germination virulence
19,Perennial first-year,4.0116371057749025e-4,g_I_S,1,1x,Mv germination virulence
20,Perennial first-year,1.301478964153527e-4,g_I_S,1,1x,Mv germination virulence
21,Perennial first-year,4.2223375976644e-5,g_I_S,1,1x,Mv germination virulence
22,Perennial first-year,1.3698369136051366e-5,g_I_S,1,1x,Mv germination virulence
23,Perennial first-year,4.444110496701829e-6,g_I_S,1,1x,Mv germination virulence
24,Perennial first-year,1.4417861327198653e-6,g_I_S,1,1x,Mv germination virulence
25,Perennial first-year,4.6775328573298837e-7,g_I_S,1,1x,Mv germination virulence
1,Perennial adult,1000.0940337760189,g_I_S,1,1x,Mv germination virulence
2,Perennial adult,1000.0942606422007,g_I_S,1,1x,Mv germination virulence
3,Perennial adult,999.6093846301577,g_I_S,1,1x,Mv germination virulence
4,Perennial adult,997.5060739608925,g_I_S,1,1x,Mv germination virulence
5,Perennial adult,988.8687407386565,g_I_S,1,1x,Mv germination virulence
6,Perennial adult,959.430240526254,g_I_S,1,1x,Mv germination virulence
7,Perennial adult,894.0480680024264,g_I_S,1,1x,Mv germination virulence
8,Perennial adult,803.8215757059605,g_I_S,1,1x,Mv germination virulence
9,Perennial adult,709.3773691303884,g_I_S,1,1x,Mv germination virulence
10,Perennial adult,621.2601961749572,g_I_S,1,1x,Mv germination virulence
11,Perennial adult,542.5096373519091,g_I_S,1,1x,Mv germination virulence
12,Perennial adult,473.22907340099425,g_I_S,1,1x,Mv germination virulence
13,Perennial adult,412.63015010912295,g_I_S,1,1x,Mv germination virulence
14,Perennial adult,359.73750770481746,g_I_S,1,1x,Mv germination virulence
15,Perennial adult,313.60747532357215,g_I_S,1,1x,Mv germination virulence
16,Perennial adult,273.38717346801076,g_I_S,1,1x,Mv germination virulence
17,Perennial adult,238.32331509073347,g_I_S,1,1x,Mv germination virulence
18,Perennial adult,207.75605391051965,g_I_S,1,1x,Mv germination virulence
19,Perennial adult,181.10914603141939,g_I_S,1,1x,Mv germination virulence
20,Perennial adult,157.8799230583374,g_I_S,1,1x,Mv germination virulence
21,Perennial adult,137.63008099281777,g_I_S,1,1x,Mv germination virulence
22,Perennial adult,119.97749802367744,g_I_S,1,1x,Mv germination virulence
23,Perennial adult,104.58905229727074,g_I_S,1,1x,Mv germination virulence
24,Perennial adult,91.17434483680032,g_I_S,1,1x,Mv germination virulence
25,Perennial adult,79.48022235947184,g_I_S,1,1x,Mv germination virulence
1,Litter,142.79696011510308,g_I_S,1,1x,Mv germination virulence
2,Litter,143.5226122202304,g_I_S,1,1x,Mv germination virulence
3,Litter,146.23867217103282,g_I_S,1,1x,Mv germination virulence
4,Litter,157.30338088422968,g_I_S,1,1x,Mv germination virulence
5,Litter,194.84598161146909,g_I_S,1,1x,Mv germination virulence
6,Litter,274.3033766251424,g_I_S,1,1x,Mv germination virulence
7,Litter,365.18365699770095,g_I_S,1,1x,Mv germination virulence
8,Litter,431.3546376599144,g_I_S,1,1x,Mv germination virulence
9,Litter,468.9850176169733,g_I_S,1,1x,Mv germination virulence
10,Litter,487.7751870268621,g_I_S,1,1x,Mv germination virulence
11,Litter,496.49646102313733,g_I_S,1,1x,Mv germination virulence
12,Litter,500.36793375105526,g_I_S,1,1x,Mv germination virulence
13,Litter,502.03714540263695,g_I_S,1,1x,Mv germination virulence
14,Litter,502.74249241790096,g_I_S,1,1x,Mv germination virulence
15,Litter,503.0362639472889,g_I_S,1,1x,Mv germination virulence
16,Litter,503.15731380047134,g_I_S,1,1x,Mv germination virulence
17,Litter,503.2067901275854,g_I_S,1,1x,Mv germination virulence
18,Litter,503.226894486124,g_I_S,1,1x,Mv germination virulence
19,Litter,503.2350216956547,g_I_S,1,1x,Mv germination virulence
20,Litter,503.23829435069337,g_I_S,1,1x,Mv germination virulence
21,Litter,503.2396081875804,g_I_S,1,1x,Mv germination virulence
22,Litter,503.24012693597297,g_I_S,1,1x,Mv germination virulence
23,Litter,503.24034104180794,g_I_S,1,1x,Mv germination virulence
24,Litter,503.2404271587501,g_I_S,1,1x,Mv germination virulence
25,Litter,503.2404615008611,g_I_S,1,1x,Mv germination virulence
1,Annual biomass,0.7494005387703446,g_I_S,1,1x,Mv germination virulence
2,Annual biomass,3.2761306673465036,g_I_S,1,1x,Mv germination virulence
3,Annual biomass,13.599522624252009,g_I_S,1,1x,Mv germination virulence
4,Annual biomass,47.27485130224224,g_I_S,1,1x,Mv germination virulence
5,Annual biomass,109.92184431495562,g_I_S,1,1x,Mv germination virulence
6,Annual biomass,163.70990518244113,g_I_S,1,1x,Mv germination virulence
7,Annual biomass,189.57365682437995,g_I_S,1,1x,Mv germination virulence
8,Annual biomass,199.09710689692122,g_I_S,1,1x,Mv germination virulence
9,Annual biomass,202.29245963663269,g_I_S,1,1x,Mv germination virulence
10,Annual biomass,203.33437703484176,g_I_S,1,1x,Mv germination virulence
11,Annual biomass,203.67127330397852,g_I_S,1,1x,Mv germination virulence
12,Annual biomass,203.77987355715277,g_I_S,1,1x,Mv germination virulence
13,Annual biomass,203.8148165198157,g_I_S,1,1x,Mv germination virulence
14,Annual biomass,203.82603855851295,g_I_S,1,1x,Mv germination virulence
15,Annual biomass,203.82963411045452,g_I_S,1,1x,Mv germination virulence
16,Annual biomass,203.8307830680765,g_I_S,1,1x,Mv germination virulence
17,Annual biomass,203.8311564772089,g_I_S,1,1x,Mv germination virulence
18,Annual biomass,203.8312723159749,g_I_S,1,1x,Mv germination virulence
19,Annual biomass,203.83130877708055,g_I_S,1,1x,Mv germination virulence
20,Annual biomass,203.8313201658648,g_I_S,1,1x,Mv germination virulence
21,Annual biomass,203.83131556886445,g_I_S,1,1x,Mv germination virulence
22,Annual biomass,203.83132472879709,g_I_S,1,1x,Mv germination virulence
23,Annual biomass,203.83132508144993,g_I_S,1,1x,Mv germination virulence
24,Annual biomass,203.83132517421862,g_I_S,1,1x,Mv germination virulence
25,Annual biomass,203.83131738231413,g_I_S,1,1x,Mv germination virulence
1,Perennial first-year biomass,2.35227829037446,g_I_S,1,1x,Mv germination virulence
2,Perennial first-year biomass,2.3190394188054557,g_I_S,1,1x,Mv germination virulence
3,Perennial first-year biomass,2.1814787281633774,g_I_S,1,1x,Mv germination virulence
4,Perennial first-year biomass,1.7430530694613253,g_I_S,1,1x,Mv germination virulence
5,Perennial first-year biomass,0.9807905521750139,g_I_S,1,1x,Mv germination virulence
6,Perennial first-year biomass,0.39657966916597176,g_I_S,1,1x,Mv germination virulence
7,Perennial first-year biomass,0.13997534637454379,g_I_S,1,1x,Mv germination virulence
8,Perennial first-year biomass,0.047114024811682954,g_I_S,1,1x,Mv germination virulence
